,follower_count,friend_count,geo,location,name,place,retweet_count,screen_name,source,status_id,status_text,time_zone,tmstamp
3351,218,88,,"Oberhausen, Deutschland",Dan Don,,0,DanDonCrypto,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201183598108677,@cornell_tech @secparam @zcashco @FortuneMagazine No he can´t cause #xvg #verge is the most privacy coin on earth r… https://t.co/RfeIQ7BsZY,Pacific Time (US & Canada),Tue Dec 19 19:27:40 +0000 2017
3352,107,267,,The Moon,J Langley,,0,Jmoney_2289,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201179890171904,@XVGWhale Cryptopia is another good one IMO #Verge #XVG,,Tue Dec 19 19:27:39 +0000 2017
3353,53,0,,,The Idiot,,0,Prince_Mishkin,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201152635678720,Remember just a few hours ago $xvg was fighting for 320?,,Tue Dec 19 19:27:33 +0000 2017
3354,9,35,,,Prasad,,0,Prasad32508075,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201152299970560,XVG going to moon again 🚀🚀🚀🚀🚀🚀🚀,,Tue Dec 19 19:27:33 +0000 2017
3355,23,123,,,Zach,,15,zzhoffmeister,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201113775501312,"RT @XVGWhale: $XVG's main volume source is #bittrex, and #binance, but I'm trying to change that by promoting #hitbtc also by using the fol…",,Tue Dec 19 19:27:24 +0000 2017
3356,5183,1090,,"Boston, MA",MEGAGAME® [XVG] VERGE,,15,MegaGame1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201072851628032,"RT @XVGWhale: $XVG's main volume source is #bittrex, and #binance, but I'm trying to change that by promoting #hitbtc also by using the fol…",Atlantic Time (Canada),Tue Dec 19 19:27:14 +0000 2017
3357,93,2212,,"USA, Connecticut",david karon,,2280,TunisKaronllpu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201044707688450,RT @officialmcafee: I am inundated by people asking me for recommendations on cryptocurrencies. If you would use your heads you would figur…,,Tue Dec 19 19:27:07 +0000 2017
3358,259,0,,Turkey,BotsForCoins,,0,CatcherForYou,"<a href=""http://176.240.73.108"" rel=""nofollow"">coinsData</a>",943201027997818880,"22:20 saati Binance Borsasında (BTC - Bandında)
 En Çok Yükselen 5 :
 $SNM : %4.47 
 $OST : %1.65 
 $MTH : %1.61… https://t.co/LhfDbxd2uk",,Tue Dec 19 19:27:03 +0000 2017
3359,26,36,,,Fred Furiouz 🇳🇱,,3,FredFuriouz,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201020007641091,"RT @aravindc82: $XVG @vergecurrency @verge
-Community developed (Not owner privately and not pre-mined)
-Secure and anonymous
1+ Billion ma…",,Tue Dec 19 19:27:01 +0000 2017
3360,15754,1194,,Pluuuutohhh,XVG Whale,,15,XVGWhale,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",943201014387232769,"$XVG's main volume source is #bittrex, and #binance, but I'm trying to change that by promoting #hitbtc also by usi… https://t.co/eVnroMNTJs",,Tue Dec 19 19:27:00 +0000 2017
3361,1973,633,,Secret,VergeLife,,0,VergeLife,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201007009443840,"@imRonvanVliet @justinvendetta I'm being conservative in an effort to preserve my humility

Go $XVG",,Tue Dec 19 19:26:58 +0000 2017
3362,50,133,,,soberunicorn,,13,soberunic0rn,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200996137807873,"RT @WebdeveIoper: You want to afford your wife, kids or other family members nice Christmas presents?

Buy $strat right now.

It's time.

🌖…",,Tue Dec 19 19:26:55 +0000 2017
3363,37,408,,,OKD,,13,OKD121,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200941754474498,"RT @WebdeveIoper: You want to afford your wife, kids or other family members nice Christmas presents?

Buy $strat right now.

It's time.

🌖…",,Tue Dec 19 19:26:42 +0000 2017
3364,111,4415,,"Sacramento, California",Nancy,,2280,nancy____rivera,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200916437684225,RT @officialmcafee: I am inundated by people asking me for recommendations on cryptocurrencies. If you would use your heads you would figur…,,Tue Dec 19 19:26:36 +0000 2017
3365,14,74,,,Michael Chusid,,137,Drmchu1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943200915594661888,"RT @vergecurrency: Comprehensive article by @Digi_Thor about Verge
See here: https://t.co/Pg2iBzOTAE

#xvg #verge #vergenews #privacy #tor…",,Tue Dec 19 19:26:36 +0000 2017
3366,26,52,,,giorgioscaccia,,31,giorgioscaccia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200912998363136,RT @davidgokhshtein: $XVG has gone from a “Buy” to a “Strong Buy” with a LT symbol.,,Tue Dec 19 19:26:36 +0000 2017
3367,37,259,,,Homi,,1,hf_homi,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943200904181878789,"Nope!!! you have not missed out yet, next 30 minutes it will be around 420-425 sats.. set your buy orders and ride… https://t.co/aK42Hj6DNl",,Tue Dec 19 19:26:34 +0000 2017
3368,9,30,,"Lyon, France",Yo,,2,TweetYoann,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200880265977857,"RT @Jolepirate1: XVG rapporte même pour les retardataires 😜 A hold sans modération ! 

#xvg #vergecoin #blockfolio #cryptonews #cryptolife…",Pacific Time (US & Canada),Tue Dec 19 19:26:28 +0000 2017
3369,4,20,,United States,jcbknrd,,0,Teklologist,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200867947249665,Are we consolidating? Can I take a break from the ride yet? #Verge #xvg #moonbound,,Tue Dec 19 19:26:25 +0000 2017
3370,76150,55184,,Ireland,Jonathon Dunne,,10,FreedomDisciple,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943200836913594369,RT @NicTrades: Yesterday's Monday Night #Cryptocurrency Live analysis stream https://t.co/pysJsJ9EqZ available to watch as a replay coverin…,Casablanca,Tue Dec 19 19:26:18 +0000 2017
3371,174,333,,Karaj,Hamed Salehi Rad,,2,HamedSalehiRad1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200822812389377,"RT @Gcarlow92: $XVG is the future, number one! 🚀@officialmcafee",,Tue Dec 19 19:26:14 +0000 2017
3372,11366,4,,"Chicago, IL",TV_Trading Ideas,,0,TV_TradingIdeas,"<a href=""https://www.tradingview.com"" rel=""nofollow"">TradingView</a>",943200781133537280,XVG showing some solid\u2026 $XVGUSD https://t.co/05426P4BPe,Central Time (US & Canada),Tue Dec 19 19:26:04 +0000 2017
3373,22,915,,Enugu,Ekoh Okwukwe Faith,,2,prince_ekoh,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200769318313984,"We are team-verge and we are taking over... friends check out verge, the supreme coin... #XVG #VergeFam @officialmcafee @XVGWhale",,Tue Dec 19 19:26:01 +0000 2017
3374,449,209,,Anywhere but here.,Ju$tin,,0,ViewsOfJ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200700271652868,@GaryCrowder1 I’d do 15 in xvg and 5 in xlm,Pacific Time (US & Canada),Tue Dec 19 19:25:45 +0000 2017
3375,9,30,,"Lyon, France",Yo,,8,TweetYoann,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200676255031296,"RT @ECUBITCOIN: Let me spell it out so you may understand:
#Vergecurrency #XVG = #PRIVACY

To the M O O N!

@vergecurrency @VergeEspanol @V…",Pacific Time (US & Canada),Tue Dec 19 19:25:39 +0000 2017
3376,8,51,,"Lublin, Poland",Sergey Malchenko,,0,Sergeytravels,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200660874555392,@officialmcafee @tradingpol_info #XVG to 1$ after release of the wraith protocol? ;),Pacific Time (US & Canada),Tue Dec 19 19:25:36 +0000 2017
3377,25,84,,The Netherlands,The_killer,,5,Thekill38928701,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943200646324477954,"RT @simonrutledge88: Interesting graphic to clearly explain the #advantages / #disadvantages of a few of the more well known #cryptos 
I be…",,Tue Dec 19 19:25:32 +0000 2017
3378,174,333,,Karaj,Hamed Salehi Rad,,2,HamedSalehiRad1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200628121227264,RT @777Kristian: $XVG - back in the $billion club https://t.co/zgMEvSAONp,,Tue Dec 19 19:25:28 +0000 2017
3379,170,1230,,"Forestville, Sydney",Alex Pundit [LTC] [XVG],,2,Alex_Pundit,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200526270791680,"RT @Gcarlow92: $XVG is the future, number one! 🚀@officialmcafee",,Tue Dec 19 19:25:03 +0000 2017
3380,133,241,,"Cape Town, South Africa",CryptoWebb,,185,chad_webber,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200522089230337,"RT @XVGWhale: Due to difference in circulation size, buying $XVG at $0.06 is the equivalent of buying #bitcoin at $50.00 (When $BTC also ha…",,Tue Dec 19 19:25:02 +0000 2017
3381,14,29,,"Sunshine Coast, Queensland",Hyrum Caesar,,0,hyrum_caesar,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200437028634624,@officialmcafee @tradingpol_info $XVG price prediction for  2020? 🤠🤠🤠,,Tue Dec 19 19:24:42 +0000 2017
3382,15154,23,,,Max Rapoff,,137,MaxRapoff,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200418191982592,"RT @vergecurrency: Comprehensive article by @Digi_Thor about Verge
See here: https://t.co/Pg2iBzOTAE

#xvg #verge #vergenews #privacy #tor…",Pacific Time (US & Canada),Tue Dec 19 19:24:38 +0000 2017
3383,75,184,,,EEM,,82,EEMCELEN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200375028535297,RT @XVGWhale: #VERGE BROKE ANOTHER ALL TIME HIGH! ABOVE 420 #SATOSHI! LETS GOOOO $XVG! #VergeFam IS GROWING! 🚀🚀🚀 https://t.co/wLH5lvNcN5 #c…,,Tue Dec 19 19:24:27 +0000 2017
3384,13,54,,,Carsi,,0,RizoKing,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200371136172032,@koolsavas Verge XVG,,Tue Dec 19 19:24:26 +0000 2017
3385,12,87,,"Lima, Peru",MaksDyk,,6,MrRa8814,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200356556828672,RT @crypto_capone: Alright $XVG are you ready for the second round ?,,Tue Dec 19 19:24:23 +0000 2017
3386,70,2247,,Leb,Nour Shuman,,2280,N0urshuman,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200353725452289,RT @officialmcafee: I am inundated by people asking me for recommendations on cryptocurrencies. If you would use your heads you would figur…,,Tue Dec 19 19:24:22 +0000 2017
3387,31,158,,,SebaCrypto,,6,sebacharhicham,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200328199131136,"RT @vergecurrencyDE: Wir sind gerade wieder über 1,2 Mrd. $ Marketcap geknallt. Wraith Update kommt noch dieses Jahr! Verge wird die Krypto…",,Tue Dec 19 19:24:16 +0000 2017
3388,33,104,,Canada,Canadian Crypto Chamber,,49,CCryptoChamber,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200314097889280,"RT @Alixvgtrader: #XvgFam its for All
@XVGWhale 
$Xvg https://t.co/qH7p1vyuAN",,Tue Dec 19 19:24:13 +0000 2017
3389,6,31,,,washappeningmang,,0,EricGratz1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200312176898049,@kitharass #xvg $xvg will swallow up #xmr not #xrp. Also get the feeling speculators cant decide between #ada and #xvg,,Tue Dec 19 19:24:12 +0000 2017
3390,75,184,,,EEM,,28,EEMCELEN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200291096289281,"RT @Cavanixvg: Xvg community is the best community in crypto 😁
$Xvg Hodl
@XVGWhale @xvgfish",,Tue Dec 19 19:24:07 +0000 2017
3391,764,1863,,Shambala,Istibdat-Mahlas,,21,istibdat_mahlas,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200288776900611,"RT @VergeLife: Wait til Asia/China wakes up. 

Let's see if we can't get to 1000sat!

And wait til #wraith is announced. With this momentum…",Kathmandu,Tue Dec 19 19:24:07 +0000 2017
3392,781,259,,"Downtown Nisswa, MN",EverGreenDFS,,1,_EverGreenDFS,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200284821671937,RT @TheCoinTrader: @_EverGreenDFS Yes we did. 420-430. Awaiting for the 450 break. $XVG,Central Time (US & Canada),Tue Dec 19 19:24:06 +0000 2017
3393,57,122,,België,YLcrypto,,13,YLcrypto,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200282040852480,"RT @WebdeveIoper: You want to afford your wife, kids or other family members nice Christmas presents?

Buy $strat right now.

It's time.

🌖…",,Tue Dec 19 19:24:05 +0000 2017
3394,12,157,,,Nathan Cruz,,221,LinerTop,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200205037375488,"RT @cryptopedians: who want another 1 $btc TWITTER giveaway?? Follow , RT and like!!! 

$ltc $btc $eth $iop $trig $iota $aeon $strat $neo $…",,Tue Dec 19 19:23:47 +0000 2017
3395,123,647,,"Stephenville Crossing, NL",Corey Butt,,5,cmbutt114,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200195264876544,"RT @simonrutledge88: Interesting graphic to clearly explain the #advantages / #disadvantages of a few of the more well known #cryptos 
I be…",,Tue Dec 19 19:23:45 +0000 2017
3396,472,93,,"Newport Beach, CA",Wolfie,,0,XVG_HypeMan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200159122337792,@6BillionPeople https://t.co/HFhHK1IY6d,Pacific Time (US & Canada),Tue Dec 19 19:23:36 +0000 2017
3397,75,184,,,EEM,,21,EEMCELEN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200135085023232,"RT @VergeLife: Wait til Asia/China wakes up. 

Let's see if we can't get to 1000sat!

And wait til #wraith is announced. With this momentum…",,Tue Dec 19 19:23:30 +0000 2017
3398,55,179,,,MRS CRYPTO,,76,MRSCRYPTO_Off,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943200099852783617,"RT @vergecurrency: Dear Verge and Crypto Community, 
Let's support @torproject and power digital resistance!
#xvg #verge #crypto #bitcoin #…",Pacific Time (US & Canada),Tue Dec 19 19:23:22 +0000 2017
3399,18,94,,Tunisie,imed hadj hassine,,0,imedhh,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200087936782336,@davidgokhshtein Where can i buy XVG,Central Time (US & Canada),Tue Dec 19 19:23:19 +0000 2017
3400,92,129,,,shariqkhan,,19,shariqks,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943202127161131008,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",New Delhi,Tue Dec 19 19:31:25 +0000 2017
3401,55,94,,"San Antonio, TX",Ryan,,19,RyanAdamson,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943202079803412482,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",,Tue Dec 19 19:31:14 +0000 2017
3402,8,80,,,Kamel Bourahla,,18,__KBourahla__,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943202065433681921,RT @CryptosQueen: SPECIAL UPDATE from me to the Silver Empire $LTC $BTC $ETH $IOTA $ADA $XRP $XVG $ETN and way way more! 🍷To the MOON. Stay…,,Tue Dec 19 19:31:10 +0000 2017
3403,6,42,,"National Capital Region, Republic of the Philippines",Iroi,,15,Iroi2012,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943202052703789056,"RT @XVGWhale: $XVG's main volume source is #bittrex, and #binance, but I'm trying to change that by promoting #hitbtc also by using the fol…",,Tue Dec 19 19:31:07 +0000 2017
3404,40,93,,,Btcgm822,,185,btcgm822,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943202051273748480,"RT @XVGWhale: Due to difference in circulation size, buying $XVG at $0.06 is the equivalent of buying #bitcoin at $50.00 (When $BTC also ha…",,Tue Dec 19 19:31:07 +0000 2017
3405,22,243,,Nederland,erat-nl,,2,xim4demF17QIie2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943202036987973632,RT @Manbeardlegend: Can't wait to see what XVG does when the Asian markets wake up. $XVG,,Tue Dec 19 19:31:04 +0000 2017
3406,21,137,,London,Powervest,,19,PowervestCentre,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",943202033120706561,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",,Tue Dec 19 19:31:03 +0000 2017
3407,9,30,,"Lyon, France",Yo,,1,TweetYoann,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943202027517173760,RT @Bitconnectlend: I must admit #xvg verge is the next subject to talk about come 2018!! #Bittrex #bitcoin #cryptocurrency #crypto,Pacific Time (US & Canada),Tue Dec 19 19:31:01 +0000 2017
3408,104,255,,Kiel Germany ,Philip Lorenzen,,21,philiplorenzen,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943202021615788036,"RT @VergeLife: Wait til Asia/China wakes up. 

Let's see if we can't get to 1000sat!

And wait til #wraith is announced. With this momentum…",Berlin,Tue Dec 19 19:31:00 +0000 2017
3409,13,32,,,Riley Murphy,,19,XVGGOD,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943202015890489344,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",Pacific Time (US & Canada),Tue Dec 19 19:30:59 +0000 2017
3410,6,42,,"National Capital Region, Republic of the Philippines",Iroi,,19,Iroi2012,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201996521095168,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",,Tue Dec 19 19:30:54 +0000 2017
